x,y,z,radius,deformation_intensity
-0.05955011746578138,0.6630353143474014,0.0624419788728661,0.010593804607876279,0.0012584937182996642
-0.6989928452698724,0.15356432939629347,0.03998734708251397,0.018361699601849222,0.004518680468864367
-0.7241170108345336,0.15463454666887766,-0.006084970739306941,0.0073504276005880685,0.001059739261855902
-0.2860348438798308,0.5734302593979776,0.11351978234859358,0.028515191108023957,0.010627965643204717
-0.2886550025174438,0.15637605446776937,0.1324409447679412,0.00822075204702594,0.001978489580049447
-0.13643222313298967,-0.006163238687851903,0.01024560386036042,0.011632450687195397,0.0013266451483491498
-0.8141488400385608,0.19099666842028132,0.009750655252553685,0.006748972038388279,0.0005377111506493369
-0.47420627097308715,0.08473349369362962,0.06159559523920786,0.005715472003944398,0.0008025619009888234
-0.3631434436228459,0.3935705286737118,0.040131397012771505,0.012245305496899587,0.001923717034268541
-0.3878573887211612,0.399807256336157,-0.01982025022616064,0.00810027291225666,0.0017581425225734896
-0.17306210787995294,0.48703708853189687,0.03789334203448992,0.018001783112588335,0.00641472694896037
-0.3163477298395084,0.11639844351769793,0.07518916121049773,0.007505670672939817,0.0015136966719157354
-0.17050903052179367,0.2506385957725763,0.08250308210130142,0.013982144244893049,0.003164836942928016
-0.47119728892543106,0.23007844445744186,0.037184613504309086,0.009334010509421254,0.0013036950218965706
-0.26038678868380005,0.5723219541195341,0.32771052060578826,0.007262052362432062,0.0010987138866816373
-0.30853243141747144,0.5504735583152512,0.22699015627061622,0.017857259377330514,0.006645769570462947
-0.08417153897935738,0.22232181503470735,0.040833708629904944,0.012531250098650644,0.0026130286225289406
-0.27706544001010014,-0.029793356904429726,0.03856355063728671,0.009888203488682277,0.002373404703029571
-0.6289432344215086,0.5276621940201885,0.0430202014823179,0.020408528447409684,0.005714603981996344
-0.2790775489600633,0.5624773217328833,0.34344356420409583,0.011825244214426654,0.002249045103252798
-0.5234755797745967,0.24786005777054732,0.04026355350708383,0.015299970464287197,0.003205527224671727
-0.5636477544055103,0.6060454630673255,0.33690058842654663,0.009654819653449942,0.0009758289760927793
-0.544019235617557,0.13138955102904845,0.27330015904069965,0.010299036368310416,0.0020788697034523343
-0.1252523422915557,0.5884218894275304,0.03465557160226048,0.014332749264663758,0.003728571787396599
-0.18783740513840438,0.08260505178029243,0.03661447970576135,0.012102489487707195,0.002929710207624561
-0.01993955297322153,0.07642032462453381,0.02641999714796878,0.008087784361103838,0.0019284251638837496
-0.5627185064756419,0.2377356599808615,0.4558427926327511,0.006893047577335764,0.0008924143303438634
-0.0779797310814335,0.2333967697019101,0.06153695302813731,0.00731107759565176,0.0016571020746814125
-0.5688855450141734,0.4273394446496384,0.06716823150427818,0.007902453993549267,0.00047090331860614575
-0.14793712718507185,0.3434925943168762,0.09360363167430752,0.011652755079707859,0.0013381271529310733
-0.4782868048759245,0.657521352478107,0.1513080158246807,0.007189536724863963,0.0009529538301607018
-0.23539523530813505,0.5129512744411858,0.050460536408396914,0.01814018758996285,0.004241345273906711
-0.26834458824373664,0.07547817552197598,0.010987925264938634,0.015389984470588392,0.003853698545627046
-0.5055842959696047,0.28146446892390053,0.32518156334292575,0.012175480814444131,0.0014940420780797784
-0.45947708263983145,0.1988425395219774,0.037060214975126064,0.010090131532787898,0.0025571349807651535
-0.4862178827007133,0.1710962434412705,0.1222307142851187,0.010328461766246605,0.002154640669614628
-0.10534477290259843,0.6680368324542707,0.06411195228486131,0.012467008264766655,0.0018279053790753036
-0.30693528644725543,0.6531093540988524,0.008914816943614078,0.009202872062792963,0.002445454189921087
-0.6355748202707558,0.6125706614021041,0.2914230610075686,0.019009393465861522,0.006124404132069537
-0.47719560629415075,0.522204172008846,0.21319300604229727,0.015088388209939334,0.004841054324071613
-0.5929522076366371,0.22238811697125657,0.4164487144541295,0.01254814160259067,0.0032777343438826897
-0.7014278908058124,0.08688870597876848,-0.009953402419483514,0.011360315581646342,0.003252524806100517
-0.1648772539076458,0.5350155135328649,-0.01794119227509888,0.01302490370600815,0.002244155035531233
-0.6540773550412835,0.43007055833414437,-0.023981526509509334,0.019608027908892753,0.005198567276099925
-0.2762635485807009,0.30730031339344926,0.30354397283337886,0.008381244006161814,0.002254399767523444
-0.6192167602450265,0.3542776761484592,0.12211177161455807,0.01533692172090669,0.00505018650702069
-0.670489977314846,0.13466930716863806,0.1397891219067532,0.008310302931989515,0.002575531436342427
-0.2917680494603353,0.5898676559424914,0.2989999439356964,0.0071077969701841106,0.0014496403013033532
-0.5319416525600877,0.29963612604246304,0.3478554453628227,0.035534652961971766,0.014725547962273378
-0.540206084597384,-0.012887415542856813,0.005445416340477756,0.005653603050484817,0.0001814956270870735
-0.34166238547321803,0.5386775710272448,0.028567214754430182,0.022026680016871,0.004956344442293162
-0.6159083448819692,0.6689980922099488,0.15200529586587047,0.00568052560814341,0.00021016021432933153
-0.7346214511863012,0.7825854761862967,0.07980423005070436,0.016469000417769747,0.004956077516502615
-0.6000801970878842,0.6567712894414317,0.22698425992754284,0.015739499255178372,0.0025690718413881064
-0.4241232217298578,0.5592086795404236,0.07914922704151695,0.026238555437574914,0.009933920960319843
-0.3354921334994921,0.20617446655965893,0.07305912608442877,0.007348392214414169,0.0011356248893391173
-0.4568607032553998,0.6077189971168893,0.0708342822658483,0.006327585416172796,0.0006551190068427256
-0.12731234675169478,0.605209661154069,0.03514714277446531,0.012497208065310362,0.0035606812085604658
-0.13630259884445914,0.007872213585349381,0.004665796807740294,0.008765688099549054,0.0007766645394365783
-0.19230658952934185,0.32608028408140965,0.2709349299679971,0.012726652674777957,0.0034418420788232835
-0.6477274604800953,0.7163351608141766,0.013898126283734132,0.010313447383004298,0.0027850676104075127
-0.36251116089078744,0.5778457070907367,0.030848360833769392,0.02709941865783072,0.011416371291263811
-0.16740612741686192,0.1185783841039815,0.008541979649003594,0.005671287385588806,0.0001915764761206464
-0.3856465599728337,0.39061141013321715,-0.015375425465914956,0.015639630120430615,0.0034371052779906654
-0.7382309673138389,0.4812456079609694,0.007346600774077845,0.00865673790953482,0.001444318659149026
-0.4787055770948219,0.6722745667679375,0.1559487909824887,0.005477007121611869,0.0007095972381686117
-0.6686709348081983,0.2403700107809017,0.2894741296932763,0.01850533312165773,0.003139000011792479
-0.6224728822158669,0.614417001152691,0.3051464505735218,0.019607419901045333,0.0064402379958036745
-0.4552458943907921,0.6941199360764838,-0.026216876125104704,0.016945414323003356,0.004425869280540067
-0.5381746124137374,0.14231921174829237,0.33457340306827554,0.007196733483595428,0.0012300542335612077
-0.5887506896620914,0.42756896313135273,0.07701873013254205,0.016161398523374535,0.003640169171142668
-0.03897031965602091,0.39432253971843556,0.05920517608544674,0.007400936809899787,0.001301835466737737
-0.5139425245773483,0.25053604276057473,0.06570747017495378,0.007898993781700937,0.002133044169018531
-0.5587766005242185,0.1472033704805661,0.2679236590118074,0.008932090060329806,0.002230537316559346
-0.5721129760716583,0.4297640694511805,0.03167900343376773,0.00692462023399892,0.00135379649795585
-0.20209451905056666,0.5003249622941143,0.033265032098379645,0.005650259458040647,0.00021793864275778505
-0.2731110118292905,0.20626274060330274,0.21785791685684466,0.01243350682094501,0.00312936184122289
-0.22122635936066712,0.515765278587941,0.14614649976701644,0.015883103038029454,0.004029812194752759
-0.7278278774117379,0.6003224958337392,-0.013706622675948653,0.007465939741755699,0.0015243032123435447
-0.8171660140410654,0.6510346017802241,0.004997887200959041,0.0084369091720564,0.001592396140900282
-0.267374874757298,0.4045475137515245,0.010455505350311768,0.009288955894640223,0.00138731512014196
0.006270059042970327,0.5770000959116937,0.03727912675196322,0.013867128476693864,0.002469667122259448
-0.24177583758321472,0.6449598040844722,0.30078571383425967,0.007401054703257682,0.0014062678698485626
-0.6370849786032712,0.7012368377962264,0.09960625600174812,0.012850473360453751,0.004457795725556359
-0.12043794377007488,0.3857392804222697,-0.022740643275927085,0.010268773664013806,0.002311897736750638
-0.48108546564277294,0.8213448583380086,0.02020820344291894,0.00803932468765684,0.0012949916046923417
-0.05056953205587461,0.2696843970801794,0.06757831507347942,0.011516897594811277,0.0024083865377960423
-0.1685656509943822,0.2746553664220741,0.41340405523999935,0.012800787622532835,0.0028113038199502017
-0.19174658852181153,0.022824399031087517,0.0672933710350513,0.01085976877637394,0.0029376017062676604
-0.3505418710910211,0.5240696729347971,0.03992315759871464,0.024931070679310198,0.00414406888034674
-0.22255265507200497,0.43191137931961954,-0.0238695796723642,0.014253583868907738,0.0037243855256971483
-0.17227191822101576,0.4694158531733957,0.10087899318727335,0.005796761593708421,0.0004389941578935936
-0.14697262472695868,0.46403871614178893,0.11793987896044829,0.01393839873729559,0.004625442239071714
-0.1529550057119416,0.6008634795036176,0.06427046954396684,0.006030030357166856,0.0004426433645671124
-0.47113863339042356,0.561735286959451,0.1656932540860336,0.008073309420282197,0.0020350016012521785
-0.15692725532098417,0.5426194207910203,-0.002684170916119882,0.009203201827467743,0.0018018769556560194
-0.6699452189201776,0.1327944771909737,0.12262472858312608,0.009425441593944865,0.00200569610399125
-0.547948739084037,0.545351692149289,0.1421064033947075,0.011552882649844224,0.0026227122493404057
-0.4824541404356292,0.544080363760051,0.17630435376612086,0.011696221290336881,0.0038031901503873533
-0.6039011207322382,0.33950451437534934,-0.027233573341915146,0.015103237459055022,0.0028708774120650257
-0.12488873485786593,0.11718529703655545,-0.008495705768058963,0.007980475602365592,0.0013808081752235855
-0.5506953703947989,0.18805063797195057,0.24615537041671823,0.012249320297929276,0.0027931173583883285
-0.24357964403281177,0.21180684860814808,0.41963760066943323,0.010371194140789436,0.0014524460384072874
-0.5535095082389366,0.6461351197973251,0.28562316236074947,0.010380272014214391,0.002027014580336072
-0.24807982555061275,0.2832692439210256,0.060534626248197075,0.012012599287739682,0.0022432687988174463
-0.2596190324830722,0.5684308829137054,0.3150624117617446,0.009795388293868383,0.0014645424088741595
-0.14308442334224541,0.5657025759156853,0.35038161431284276,0.008562444746383412,0.002209703356012046
-0.4140777324435403,0.5400022471142827,0.07457217974817854,0.005936875125567445,0.0001472171400907892
0.025710024642951246,0.4638698396051416,0.016298356498275633,0.011599518113086953,0.002464171973472239
0.01748251199468132,0.06015981095413441,0.02973243731343298,0.013755310346275407,0.005116573140110984
-0.7961867948446852,0.44410301430057497,0.06914436866001668,0.00908638256414974,0.001740340762254203
-0.1726364511663554,0.7337836925944292,-0.007869779869787064,0.0056977959417643985,9.997114298511672e-05
-0.3374935828238653,0.571228280330123,0.028893580860393137,0.006600152960134397,0.0005890141716575781
-0.4759892140765659,0.13121937632186648,0.03959473196137766,0.012552743298081087,0.0036780930096789763
-0.2175058736796583,0.5642478865123257,0.3615093750986793,0.013503284053930633,0.0031021753319186965
-0.5256675629344969,0.16803822470587784,0.37955190895605107,0.01307303207049175,0.0033412417472058666
-0.5031751203559621,0.1453203887547776,0.06865301766562039,0.01781892600578487,0.004939240828290041
-0.3441387511202912,0.5866173502720964,0.02784403861565568,0.014914902660626256,0.004033437270727603
-0.6082574967229886,0.6737322775285731,0.06232674053393055,0.011259176923849467,0.0028300090617771577
-0.5081141125335834,0.08218014935933345,0.09993274787509328,0.007553894225471375,0.0019297501331096492
-0.530978290862077,0.17313353492579547,0.04479965394647541,0.01901188658707917,0.006356276314796169
-0.11017591217093779,0.6172135356033768,0.06475518680755565,0.008472980743425503,0.001390748208911054
-0.6023731645410179,0.5298771248570425,0.17996488158863508,0.01208627341141629,0.003302305863663285
0.022794857647395052,0.4248508942331787,0.023911012669355514,0.017701094017775837,0.004292294102824419
-0.26061905050878276,0.08331832086719473,-0.013589208606213002,0.016669266896385142,0.00533819876588915
-0.16165621737897676,0.6865469556427685,-0.011862404689313382,0.008245584548266665,0.0013860332327602998
-0.5682626925107421,0.2576688390257301,0.29262790464396027,0.017607976535955132,0.004788230162716901
-0.23477659564173048,0.1728646100508337,0.5003924563469642,0.011651073719150503,0.0025975691992378633
-0.21897420827538158,0.5444530130486385,0.21685616625021806,0.012339014339693359,0.0029162931819829777
-0.4872528809377538,0.8202958489055368,0.02649195236894219,0.011167626358083195,0.002881109240709002
-0.16410931330313652,0.534734843233288,0.023501695786026008,0.016566397644657983,0.003651082731854944
-0.31344406232053873,0.4135310673192277,0.06248816989950932,0.012382407288893145,0.0018647840421601807
-0.5316739281701129,0.15097172311677887,0.3297367987487201,0.008125618598693379,0.0018867506657473786
-0.6721645827405147,0.17341110539541016,0.23388479442335136,0.007723355881621362,0.0011084494693914138
-0.5803559269147344,0.6203791810350452,0.5182244650994756,0.005662400087813111,0.0007534581650237357
-0.47988049890567863,0.5061074813446893,0.1854297675295202,0.006900545707455415,0.0007698286051598446
-0.5531842380214108,0.64574028091297,0.042759562652391274,0.02264406288638172,0.0075321244758742205
-0.537827418536147,0.6834847367602033,0.05736919483663751,0.009756120374440362,0.0015601068698479113
-0.17863711693299622,0.5937514185307057,0.5076867006414083,0.007668960896834417,0.0007253947901906955
-0.11120451488332445,0.5392632349821347,0.02264814538455556,0.015071439017844298,0.0037700790680384355
-0.6739712978131337,0.14336970057540535,0.15180377631836237,0.01564697546266262,0.004870294810476515
-0.8125873830810242,0.006972466874341438,0.017600480111498062,0.0076625715672295714,0.0012734108014615466
-0.5389271707648565,0.6410664349370717,0.2830801920702119,0.006085808636529612,0.00038301941573120127
-0.4493650968432779,0.14782530315335077,0.07734693072804913,0.02634973246855974,0.010095455336765828
-0.34795734947059687,0.27824724265896467,-0.007983561537905288,0.00558201688831823,0.0007681700061002312
-0.4316182155469409,0.5939209916623628,0.06513199075847385,0.009035786331472898,0.0025566702724984895
-0.32858862450458104,0.1674720903901048,0.2037359768285913,0.021873609950175815,0.007195002217805823
-0.5986755198916225,0.4535706569802099,0.14892337854794888,0.010762469315840597,0.0020894163679456286
-0.27464362248784413,0.6643299665091229,0.035007171332197246,0.014159166610804005,0.0033030540273081173
-0.5273541350498475,0.5900439062211797,0.14964423788356762,0.0058921896693744785,0.0004624307545261014
-0.6787933893527112,0.4750936611847459,0.07106317175209231,0.008449457488641288,0.0011923473471233356
-0.18948133551586235,0.007481363938281141,0.07925108144154008,0.0053587731878389005,0.0006486545325799625
-0.3169132525427157,0.1578027852496268,0.22745464083399053,0.01309141852728419,0.0031111798276698592
-0.138822844030266,0.3833176970154294,-0.012928470425976318,0.018848784746137846,0.006570303105445257
-0.5028779932994304,0.1699867936775122,0.2017708368177471,0.015233355421672493,0.004032909227676961
-0.23673556285741681,0.2584654234363671,0.30880163700535745,0.011645146679038985,0.002069101566544671
-0.6851152456601841,0.30398040036774265,0.14324808026181343,0.010725828604741618,0.002418597439247006
-0.4572114752649556,0.16938623750221174,0.1156847655498444,0.01281997720764104,0.0014592972511483884
-0.1571250168077092,0.3883816643218355,0.0595617858330343,0.01502240777539813,0.0028478575023609047
-0.5424585591570996,0.5346074388089798,0.15594141987903815,0.005780197732807231,0.0001916087173485581
-0.46887997319997743,0.7878462727584451,0.014433486033126344,0.008160578003527414,0.0008834109632857705
-0.5677565002917924,0.674180684373133,0.061121549079751744,0.010031606962919612,0.001253429860829958
-0.17917484344018533,0.27842343976441475,0.29586302326965813,0.017775361573766132,0.0050971702418159525
-0.7167768095872482,0.23726490277159232,0.02958523416691925,0.013787761393322984,0.00433516710246001
-0.2123934526550685,0.6488808975841129,0.18999557634702383,0.009626320293677788,0.0016365523727592474
-0.5870641213804263,0.5879269063497594,0.46177114567456956,0.011230485489181687,0.002585146533839144
-0.5267240815622063,0.11559540011219255,0.21590453719991753,0.007511703221092745,0.0016345442590699
-0.5151096902129877,0.21507455859520802,0.30392148962687393,0.015787087723068582,0.002463855399569189
-0.5610825248655765,0.6472000751124525,0.016128292373619787,0.008864828019726725,0.0019415150463873558
-0.47293349160830844,0.15896195319469503,0.07549053308408851,0.007566289171699292,0.0017549883081304483
-0.47828511813181956,0.2841207673563169,-0.00951609432857668,0.01430459420619388,0.004486049097770082
-0.36571948971816937,0.23239054898460124,0.14528702802848514,0.007234295169114252,0.0011233120076193338
-0.5905558940009947,0.09740406688444546,0.20720150024310183,0.00890800502578885,0.001969815995071706
-0.5115470219152813,0.5357938760210251,0.02078326107995885,0.01080039003703968,0.0024760932999227285
-0.04300956366219366,0.38252131407431744,-0.010213046422487892,0.013035943072165946,0.00426562601165976
